url,player_name,gender,rating,card_category,pace,shooting,passing,dribbling,defending,physical,skill_moves,weak_foot,num_playstyles,num_playstyles_plus,nationality,league,club,positions,num_positions,cluster_cb,cluster_fullbacks,cluster_mid,cluster_att_mid,cluster_st
https://www.futbin.com/26/player/63/robert-lewandowski,Robert Lewandowski,M,88,Gold,74,89,79,85,44,84,4,4,6,1,Poland,LALIGA EA SPORTS,FC Barcelona,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/74/sophia-wilson,Sophia Wilson,F,88,Gold,92,87,79,89,45,81,4,5,5,1,United States,NWSL,Portland Timbers-Thorns,"ST,CAM,LW",3,0,0,0,1,1
https://www.futbin.com/26/player/90/guro-reiten,Guro Reiten,F,88,Gold,88,82,85,87,60,69,4,3,6,1,Norway,Barclays WSL,Chelsea,"LM,CAM,LW",3,0,0,0,1,0
https://www.futbin.com/26/player/99/ewa-pajor,Ewa Pajor,F,88,Gold,87,88,64,88,22,71,3,3,4,1,Poland,Liga F,FC Barcelona,"ST,LM,LW",3,0,0,0,1,1
https://www.futbin.com/26/player/110/irene-paredes-hernandez,Irene Paredes Hernández,F,88,Gold,71,52,67,68,88,84,2,3,4,1,Spain,Liga F,FC Barcelona,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/116/debora-c-de-oliveira,Débora C. De Oliveira,F,88,Gold,85,79,86,91,46,75,5,5,6,1,Brazil,NWSL,KC Current,"CAM,CM,RW",3,0,0,1,1,0
https://www.futbin.com/26/player/132/kadidiatou-diani,Kadidiatou Diani,F,88,Gold,92,85,81,88,56,79,4,4,5,1,France,D1 Arkema,OL,"RW,RM,ST",3,0,0,0,1,1
https://www.futbin.com/26/player/137/marie-katoto,Marie Katoto,F,88,Gold,85,87,77,84,39,74,4,4,2,1,France,D1 Arkema,OL,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18762/owen,Owen,M,88,Icons_Heroes,89,88,69,87,35,66,3,4,3,1,England,Icons,EA FC ICONS,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18763/gerrard,Gerrard,M,88,Icons_Heroes,78,88,88,83,75,82,3,3,5,1,England,Icons,EA FC ICONS,"CM,CDM",2,0,0,1,0,0
https://www.futbin.com/26/player/18764/chiellini,Chiellini,M,88,Icons_Heroes,78,55,62,63,92,89,2,3,6,1,Italy,Icons,EA FC ICONS,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/18766/shevchenko,Shevchenko,M,88,Icons_Heroes,86,90,71,85,35,73,3,4,3,1,Ukraine,Icons,EA FC ICONS,"ST,RW",2,0,0,0,1,1
https://www.futbin.com/26/player/18767/rooney,Rooney,M,88,Icons_Heroes,88,90,81,86,53,87,3,4,6,1,England,Icons,EA FC ICONS,"ST,CAM",2,0,0,0,1,1
https://www.futbin.com/26/player/18768/koeman,Koeman,M,88,Icons_Heroes,76,86,85,78,88,84,3,3,4,1,Netherlands,Icons,EA FC ICONS,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/18769/beckham,Beckham,M,88,Icons_Heroes,80,85,92,85,66,80,3,3,6,1,England,Icons,EA FC ICONS,"RM,CM,RW",3,0,0,1,1,0
https://www.futbin.com/26/player/18770/schweinsteiger,Schweinsteiger,M,88,Icons_Heroes,76,83,86,83,83,83,3,3,4,1,Germany,Icons,EA FC ICONS,"CM,LM",2,0,0,1,1,0
https://www.futbin.com/26/player/18771/nedved,Nedved,M,88,Icons_Heroes,84,84,86,87,58,77,4,5,5,1,Czechia,Icons,EA FC ICONS,"LM,CAM,LW",3,0,0,0,1,0
https://www.futbin.com/26/player/18772/ferdinand,Ferdinand,M,88,Icons_Heroes,82,48,65,64,90,85,3,3,5,1,England,Icons,EA FC ICONS,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/18773/ribery,Ribéry,M,88,Icons_Heroes,89,85,85,90,37,65,5,5,5,1,France,Icons,EA FC ICONS,"LM,LW",2,0,0,0,1,0
https://www.futbin.com/26/player/18774/pichon,Pichon,F,88,Icons_Heroes,85,89,80,88,44,75,4,4,6,1,France,Icons,EA FC ICONS,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18775/scholes,Scholes,M,88,Icons_Heroes,74,86,89,78,62,80,3,4,6,1,England,Icons,EA FC ICONS,"CM,CAM",2,0,0,1,1,0
https://www.futbin.com/26/player/18776/klose,Klose,M,88,Icons_Heroes,86,87,73,80,40,79,3,4,5,1,Germany,Icons,EA FC ICONS,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18777/hagi,Hagi,M,88,Icons_Heroes,82,86,88,88,41,64,4,4,5,1,Romania,Icons,EA FC ICONS,"CAM,CM,LM",3,0,0,1,1,0
https://www.futbin.com/26/player/18778/thuram,Thuram,M,88,Icons_Heroes,88,58,76,75,90,90,3,3,5,1,France,Icons,EA FC ICONS,"RB,CB",2,1,1,0,0,0
https://www.futbin.com/26/player/18779/vieira,Vieira,M,88,Icons_Heroes,82,78,80,82,88,90,3,3,6,1,France,Icons,EA FC ICONS,"CM,CDM",2,0,0,1,0,0
https://www.futbin.com/26/player/18781/blanc,Blanc,M,88,Icons_Heroes,78,67,68,76,90,85,2,3,4,1,France,Icons,EA FC ICONS,"CB,CAM",2,1,0,0,1,0
https://www.futbin.com/26/player/18782/desailly,Desailly,M,88,Icons_Heroes,82,51,65,66,88,88,2,3,5,1,France,Icons,EA FC ICONS,"CB,CDM",2,1,0,1,0,0
https://www.futbin.com/26/player/18783/hierro-ruiz,Hierro Ruiz,M,88,Icons_Heroes,74,67,74,68,92,84,2,3,6,1,Spain,Icons,EA FC ICONS,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/18784/laudrup,Laudrup,M,88,Icons_Heroes,84,80,88,90,40,63,4,4,4,1,Denmark,Icons,EA FC ICONS,"CAM,LW",2,0,0,0,1,0
https://www.futbin.com/26/player/18785/riquelme,Riquelme,M,88,Icons_Heroes,71,84,90,90,33,66,5,4,6,1,Argentina,Icons,EA FC ICONS,CAM,1,0,0,0,1,0
https://www.futbin.com/26/player/18786/van-persie,Van Persie,M,88,Icons_Heroes,84,91,84,87,45,73,4,4,6,1,Netherlands,Icons,EA FC ICONS,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18787/bale,Bale,M,88,Icons_Heroes,95,89,84,89,65,79,4,3,6,1,Wales,Icons,EA FC ICONS,"RW,ST,LW",3,0,0,0,1,1
https://www.futbin.com/26/player/18823/tevez,Tévez,M,88,Icons_Heroes,85,89,80,86,46,89,4,3,4,1,Argentina,Premier League,HERO,"ST,CAM",2,0,0,0,1,1
https://www.futbin.com/26/player/18824/mascherano,Mascherano,M,88,Icons_Heroes,76,55,76,75,89,86,3,3,3,1,Argentina,LALIGA EA SPORTS,HERO,"CB,CDM",2,1,0,1,0,0
https://www.futbin.com/26/player/18825/okocha,Okocha,M,88,Icons_Heroes,87,83,83,93,40,60,5,4,3,1,Nigeria,Premier League,HERO,"CAM,RM,ST",3,0,0,0,1,1
https://www.futbin.com/26/player/18826/marquez,Márquez,M,88,Icons_Heroes,74,65,75,74,90,88,3,3,5,1,Mexico,LALIGA EA SPORTS,HERO,"CB,CDM",2,1,0,1,0,0
https://www.futbin.com/26/player/18827/litmanen,Litmanen,M,88,Icons_Heroes,82,87,83,83,35,65,3,4,3,1,Finland,Eredivisie,HERO,"CAM,CM",2,0,0,1,1,0
https://www.futbin.com/26/player/18828/dos-santos-futre,Dos Santos Futre,M,88,Icons_Heroes,93,81,80,93,37,58,4,3,4,1,Portugal,LALIGA EA SPORTS,HERO,"LW,RW,ST",3,0,0,0,1,1
https://www.futbin.com/26/player/18829/lizarazu,Lizarazu,M,88,Icons_Heroes,87,59,80,82,83,82,3,3,5,1,France,Bundesliga,HERO,LB,1,0,1,0,0,0
https://www.futbin.com/26/player/18830/forlan,Forlán,M,88,Icons_Heroes,86,90,79,85,55,76,4,4,3,1,Uruguay,LALIGA EA SPORTS,HERO,"ST,LW",2,0,0,0,1,1
https://www.futbin.com/26/player/18831/silveira-carvalho,Silveira Carvalho,M,88,Icons_Heroes,77,56,71,73,91,82,2,3,4,1,Portugal,Liga Portugal,HERO,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/18832/milito,Milito,M,88,Icons_Heroes,83,89,75,84,43,80,3,4,4,1,Argentina,Serie A TIM,HERO,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18833/gomez,Gomez,M,88,Icons_Heroes,83,90,73,82,43,83,3,4,3,1,Germany,Bundesliga,HERO,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18834/kompany,Kompany,M,88,Icons_Heroes,80,60,68,70,90,86,2,3,6,1,Belgium,Premier League,HERO,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/18835/enzo-francescoli,Enzo Francescoli,M,88,Icons_Heroes,86,88,83,90,44,72,4,4,6,1,Uruguay,LPF,HERO,"CAM,ST",2,0,0,0,1,1
https://www.futbin.com/26/player/18836/sneijder,Sneijder,M,88,Icons_Heroes,81,84,90,86,53,75,4,5,6,1,Netherlands,Serie A TIM,HERO,"CAM,CM,LM",3,0,0,1,1,0
https://www.futbin.com/26/player/18837/douglas-sisenando,Douglas Sisenando,M,88,Icons_Heroes,86,82,81,84,83,85,3,4,3,1,Brazil,Serie A TIM,HERO,"RB,RM",2,0,1,0,1,0
https://www.futbin.com/26/player/18838/keler,Kessler,F,88,Icons_Heroes,81,85,88,86,78,77,4,3,4,1,Germany,GPFBL,HERO,"CM,CAM",2,0,0,1,1,0
https://www.futbin.com/26/player/18839/di-natale,Di Natale,M,88,Icons_Heroes,90,91,85,90,46,70,4,4,4,1,Italy,Serie A TIM,HERO,"ST,LW",2,0,0,0,1,1
https://www.futbin.com/26/player/18840/hazard,Hazard,M,88,Icons_Heroes,91,83,84,91,37,68,4,4,5,1,Belgium,Premier League,HERO,"LM,LW",2,0,0,0,1,0
https://www.futbin.com/26/player/18942/alexander-isak,Alexander Isak,M,88,Gold,83,89,73,85,39,76,4,4,5,1,Sweden,Premier League,Liverpool,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/19919/cole-palmer,Cole Palmer,M,88,Special,80,84,88,88,51,67,4,3,6,1,England,Premier League,Chelsea,"CAM,RM,ST",3,0,0,0,1,1
https://www.futbin.com/26/player/19922/bruno-miguel-borges-fernandes,Bruno Miguel Borges Fernandes,M,88,Special,75,84,90,85,70,77,4,4,6,1,Portugal,Premier League,Manchester Utd,"CAM,CM",2,0,0,1,1,0
https://www.futbin.com/26/player/19949/rose-lavelle,Rose Lavelle,F,88,Special,86,82,85,88,62,66,4,4,6,1,United States,NWSL,NJ/NY Gotham,"CM,CAM",2,0,0,1,1,0
https://www.futbin.com/26/player/19976/millie-bright,Millie Bright,F,88,Special,75,52,71,67,88,89,2,4,4,1,England,Barclays WSL,Chelsea,"CB,CDM",2,1,0,1,0,0
https://www.futbin.com/26/player/19978/cristiano-ronaldo-dos-santos-aveiro,Cristiano Ronaldo Dos Santos Aveiro,M,88,Special,82,91,79,83,37,80,5,4,6,1,Portugal,ROSHN Saudi League,Al Nassr,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/20005/moises-caicedo,Moisés Caicedo,M,88,Special,74,67,80,82,85,83,3,3,6,1,Ecuador,Premier League,Chelsea,"CDM,CM",2,0,0,1,0,0
https://www.futbin.com/26/player/20030/julian-alvarez,Julián Alvarez,M,88,Special,86,88,83,88,58,81,4,4,3,1,Argentina,LALIGA EA SPORTS,Atlético de Madrid,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/20031/heung-min-son,Heung Min Son,M,88,Special,87,88,85,86,45,76,4,5,4,1,Korea Republic,MLS,LAFC,"LW,LM,ST",3,0,0,0,1,1
https://www.futbin.com/26/player/20034/lucy-bronze,Lucy Bronze,F,88,Special,83,70,83,81,88,88,3,3,4,1,England,Barclays WSL,Chelsea,"RB,RM",2,0,1,0,1,0
https://www.futbin.com/26/player/20087/kevin-de-bruyne,Kevin De Bruyne,M,88,Special,77,84,93,87,70,76,4,5,5,1,Belgium,Serie A TIM,SSC Napoli,"CM,CAM",2,0,0,1,1,0
https://www.futbin.com/26/player/20090/lionel-messi,Lionel Messi,M,88,Special,82,87,87,91,35,66,4,4,6,1,Argentina,MLS,Inter Miami CF,"RW,RM,CAM,ST",4,0,0,0,1,1
https://www.futbin.com/26/player/20207/campos,Campos,M,88,Special,85,82,78,88,70,81,3,4,4,1,Mexico,MLS,HERO,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/20212/hamsik,Hamšík,M,88,Special,84,88,88,87,80,84,4,5,4,1,Slovakia,Serie A TIM,HERO,"CM,CAM",2,0,0,1,1,0
https://www.futbin.com/26/player/20223/sakina-karchaoui,Sakina Karchaoui,F,88,Special,90,78,88,89,80,70,5,4,7,1,France,D1 Arkema,Paris SG,"LB,CM,LM,CAM,LW",5,0,1,1,1,0
https://www.futbin.com/26/player/20290/katie-mccabe,Katie Mccabe,F,88,Special,83,82,83,84,84,84,4,3,5,0,Republic of Ireland,Barclays WSL,Arsenal,"LB,LM,LW",3,0,1,0,1,0
https://www.futbin.com/26/player/20339/paulo-dybala,Paulo Dybala,M,88,Special,83,87,86,89,44,70,5,3,7,1,Argentina,Serie A TIM,AS Roma,"ST,CAM",2,0,0,0,1,1
https://www.futbin.com/26/player/20356/marchisio,Marchisio,M,88,Special,83,82,86,87,82,84,4,4,5,1,Italy,Serie A TIM,HERO,"CDM,CM,LM",3,0,0,1,1,0
https://www.futbin.com/26/player/20357/toure,Touré,M,88,Special,80,84,87,86,81,90,4,4,6,1,Côte d'Ivoire,Premier League,HERO,"CM,CDM,CAM",3,0,0,1,1,0
https://www.futbin.com/26/player/20373/declan-rice,Declan Rice,M,88,Special,78,74,86,81,84,85,3,3,7,0,England,Premier League,Arsenal,"CM,CDM",2,0,0,1,0,0
https://www.futbin.com/26/player/20407/daniele-de-rossi,Daniele De Rossi,M,88,Special,80,83,82,81,89,88,3,3,5,1,Italy,Serie A TIM,HERO,"CDM,CM",2,0,0,1,0,0
https://www.futbin.com/26/player/20408/georges,Georges,F,88,Special,86,50,68,68,88,87,2,3,5,1,France,D1 Arkema,HERO,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/20409/michel-salgado,Míchel Salgado,M,88,Special,85,61,81,82,86,88,3,3,4,1,Spain,LALIGA EA SPORTS,HERO,RB,1,0,1,0,0,0
https://www.futbin.com/26/player/20414/maya-le-tissier,Maya Le Tissier,F,88,Special,82,62,81,77,90,84,3,3,5,1,England,Barclays WSL,Manchester Utd,"CB,RB",2,1,1,0,0,0
https://www.futbin.com/26/player/20415/william-saliba,William Saliba,M,88,Special,81,40,70,74,88,84,2,3,4,1,France,Premier League,Arsenal,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/20492/klara-buhl,Klara Bühl,F,88,Special,87,86,85,88,38,77,4,5,7,0,Germany,GPFBL,FC Bayern München,"LM,LW",2,0,0,0,1,0
https://www.futbin.com/26/player/20529/irene-paredes-hernandez,Irene Paredes Hernández,F,88,Special,81,52,76,77,88,86,3,3,4,1,Spain,Liga F,FC Barcelona,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/20530/lindsey-heaps,Lindsey Heaps,F,88,Special,85,85,88,87,65,81,4,4,6,1,United States,D1 Arkema,OL,"CAM,CM",2,0,0,1,1,0
https://www.futbin.com/26/player/20531/robert-lewandowski,Robert Lewandowski,M,88,Special,80,89,80,86,44,86,4,4,6,1,Poland,LALIGA EA SPORTS,FC Barcelona,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/20532/leah-williamson,Leah Williamson,F,88,Special,82,51,80,78,89,84,3,3,5,1,England,Barclays WSL,Arsenal,"CB,CDM",2,1,0,1,0,0
https://www.futbin.com/26/player/20566/simone-laudehr,Simone Laudehr,F,88,Icons_Heroes,85,79,83,85,82,82,4,4,4,1,Germany,GPFBL,HERO,"CM,RM,LM",3,0,0,1,1,0
https://www.futbin.com/26/player/78/lauren-hemp,Lauren Hemp,F,87,Gold,91,77,84,87,63,70,4,3,4,1,England,Barclays WSL,Manchester City,"LW,LM",2,0,0,0,1,0
https://www.futbin.com/26/player/84/ada-hegerberg,Ada Hegerberg,F,87,Gold,72,86,76,85,39,79,4,4,3,1,Norway,D1 Arkema,OL,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/92/mallory-swanson,Mallory Swanson,F,87,Gold,88,82,81,85,42,70,4,5,4,0,United States,NWSL,Chicago Red Stars,"LM,ST,LW",3,0,0,0,1,1
https://www.futbin.com/26/player/93/beth-mead,Beth Mead,F,87,Gold,82,84,84,87,67,73,5,4,3,1,England,Barclays WSL,Arsenal,"RM,RW",2,0,0,0,1,0
https://www.futbin.com/26/player/98/leah-williamson,Leah Williamson,F,87,Gold,74,48,73,72,88,77,3,3,3,1,England,Barclays WSL,Arsenal,"CB,CDM",2,1,0,1,0,0
https://www.futbin.com/26/player/104/sakina-karchaoui,Sakina Karchaoui,F,87,Gold,89,76,87,88,77,69,5,4,7,0,France,D1 Arkema,Paris SG,"CM,LB,CAM,LW",4,0,1,1,1,0
https://www.futbin.com/26/player/115/chloe-kelly,Chloe Kelly,F,87,Gold,88,84,85,84,43,69,4,4,6,0,England,Barclays WSL,Arsenal,"RM,RW",2,0,0,0,1,0
https://www.futbin.com/26/player/121/lindsey-heaps,Lindsey Heaps,F,87,Gold,76,84,87,84,64,80,4,3,6,1,United States,D1 Arkema,OL,"CAM,CM",2,0,0,1,1,0
https://www.futbin.com/26/player/126/lucy-bronze,Lucy Bronze,F,87,Gold,71,68,82,80,87,87,3,3,3,1,England,Barclays WSL,Chelsea,"RB,RM",2,0,1,0,1,0
https://www.futbin.com/26/player/127/rose-lavelle,Rose Lavelle,F,87,Gold,85,81,84,87,60,64,4,4,6,1,United States,NWSL,NJ/NY Gotham,"CM,CAM",2,0,0,1,1,0
https://www.futbin.com/26/player/193/kevin-de-bruyne,Kevin De Bruyne,M,87,Gold,66,83,92,84,65,72,4,5,4,1,Belgium,Serie A TIM,SSC Napoli,"CM,CAM",2,0,0,1,1,0
https://www.futbin.com/26/player/214/cole-palmer,Cole Palmer,M,87,Gold,75,83,87,87,50,65,4,3,6,1,England,Premier League,Chelsea,"CAM,RM,ST",3,0,0,0,1,1
https://www.futbin.com/26/player/215/khvicha-kvaratskhelia,Khvicha Kvaratskhelia,M,87,Gold,86,80,83,88,58,78,5,5,5,1,Georgia,Ligue 1 McDonald's,Paris SG,"LW,LM,RW",3,0,0,0,1,0
https://www.futbin.com/26/player/216/alessandro-bastoni,Alessandro Bastoni,M,87,Gold,74,46,75,76,88,82,2,2,5,0,Italy,Serie A TIM,Lombardia FC,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/217/serhou-guirassy,Serhou Guirassy,M,87,Gold,72,88,76,83,45,83,3,4,5,1,Guinea,Bundesliga,Borussia Dortmund,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/218/frenkie-de-jong,Frenkie De Jong,M,87,Gold,82,71,85,87,78,77,4,3,3,1,Netherlands,LALIGA EA SPORTS,FC Barcelona,"CM,CDM",2,0,0,1,0,0
https://www.futbin.com/26/player/219/moises-caicedo,Moisés Caicedo,M,87,Gold,71,64,78,81,84,82,3,3,6,1,Ecuador,Premier League,Chelsea,"CDM,CM",2,0,0,1,0,0
https://www.futbin.com/26/player/220/declan-rice,Declan Rice,M,87,Gold,72,73,84,80,83,83,3,3,7,0,England,Premier League,Arsenal,"CDM,CM",2,0,0,1,0,0
https://www.futbin.com/26/player/221/marcos-aoas-correa,Marcos Aoás Corrêa,M,87,Gold,78,56,75,74,89,80,3,3,3,1,Brazil,Ligue 1 McDonald's,Paris SG,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/223/jules-kounde,Jules Koundé,M,87,Gold,84,47,74,79,86,84,3,3,5,1,France,LALIGA EA SPORTS,FC Barcelona,"RB,CB,RM",3,1,1,0,1,0
https://www.futbin.com/26/player/224/bruno-miguel-borges-fernandes,Bruno Miguel Borges Fernandes,M,87,Gold,67,83,89,83,65,75,4,4,6,1,Portugal,Premier League,Manchester Utd,"CAM,CM",2,0,0,1,1,0
https://www.futbin.com/26/player/225/william-saliba,William Saliba,M,87,Gold,77,39,68,72,87,83,2,3,2,1,France,Premier League,Arsenal,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/226/julian-alvarez,Julián Alvarez,M,87,Gold,85,87,81,87,57,79,4,4,1,1,Argentina,LALIGA EA SPORTS,Atlético de Madrid,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/227/jonathan-tah,Jonathan Tah,M,87,Gold,63,38,60,63,87,86,2,3,2,1,Germany,Bundesliga,FC Bayern München,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/228/alexis-mac-allister,Alexis Mac Allister,M,87,Gold,66,82,85,85,78,76,3,3,5,1,Argentina,Premier League,Liverpool,"CM,CDM",2,0,0,1,0,0
https://www.futbin.com/26/player/230/millie-bright,Millie Bright,F,87,Gold,57,51,70,62,87,88,2,4,2,1,England,Barclays WSL,Chelsea,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/231/martin-odegaard,Martin Ødegaard,M,87,Gold,68,79,88,87,67,65,5,2,4,1,Norway,Premier League,Arsenal,"CM,CAM",2,0,0,1,1,0
https://www.futbin.com/26/player/232/katie-mccabe,Katie Mccabe,F,87,Gold,80,81,82,83,83,82,4,3,5,0,Republic of Ireland,Barclays WSL,Arsenal,"LB,LM,LW",3,0,1,0,1,0
https://www.futbin.com/26/player/234/viktor-gyokeres,Viktor Gyökeres,M,87,Gold,90,86,73,81,36,91,3,4,6,1,Sweden,Premier League,Arsenal,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/235/sam-kerr,Sam Kerr,F,87,Gold,80,87,74,89,42,83,4,4,4,1,Australia,Barclays WSL,Chelsea,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/236/nicolo-barella,Nicolò Barella,M,87,Gold,80,78,84,86,81,76,3,4,6,1,Italy,Serie A TIM,Lombardia FC,CM,1,0,0,1,0,0
https://www.futbin.com/26/player/237/victor-osimhen,Victor Osimhen,M,87,Gold,92,84,65,81,42,84,3,4,5,0,Nigeria,Trendyol Süper Lig,Galatasaray,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18788/torres-sanz,Torres Sanz,M,87,Icons_Heroes,89,87,75,85,43,75,4,4,6,1,Spain,Icons,EA FC ICONS,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18789/pires,Pirès,M,87,Icons_Heroes,86,79,84,86,38,64,4,4,4,1,France,Icons,EA FC ICONS,"LM,RM,CAM",3,0,0,0,1,0
https://www.futbin.com/26/player/18790/kluivert,Kluivert,M,87,Icons_Heroes,84,86,76,81,40,79,4,4,4,1,Netherlands,Icons,EA FC ICONS,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18791/wright,Wright,M,87,Icons_Heroes,88,89,69,81,40,76,3,4,3,1,England,Icons,EA FC ICONS,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18792/alonso-olano,Alonso Olano,M,87,Icons_Heroes,71,77,86,78,82,80,3,4,4,1,Spain,Icons,EA FC ICONS,"CDM,CM",2,0,0,1,0,0
https://www.futbin.com/26/player/18793/petit,Petit,M,87,Icons_Heroes,77,77,79,76,85,87,3,3,6,1,France,Icons,EA FC ICONS,"CDM,LB,CM",3,0,1,1,0,0
https://www.futbin.com/26/player/18794/lampard,Lampard,M,87,Icons_Heroes,77,88,86,84,71,80,3,4,6,1,England,Icons,EA FC ICONS,"CM,CDM,CAM",3,0,0,1,1,0
https://www.futbin.com/26/player/18795/rush,Rush,M,87,Icons_Heroes,84,89,69,83,43,78,3,4,5,1,Wales,Icons,EA FC ICONS,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18796/vidic,Vidic,M,87,Icons_Heroes,78,48,62,62,90,89,2,3,5,1,Serbia,Icons,EA FC ICONS,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/18797/makelele,Makélélé,M,87,Icons_Heroes,81,48,76,78,86,86,3,3,4,1,France,Icons,EA FC ICONS,"CDM,RM,CM",3,0,0,1,1,0
https://www.futbin.com/26/player/18798/rijkaard,Rijkaard,M,87,Icons_Heroes,77,73,80,77,87,86,3,4,5,1,Netherlands,Icons,EA FC ICONS,"CDM,CB,CM",3,1,0,1,0,0
https://www.futbin.com/26/player/18799/suker,Šuker,M,87,Icons_Heroes,83,89,79,88,43,75,4,4,3,1,Croatia,Icons,EA FC ICONS,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18800/barnes,Barnes,M,87,Icons_Heroes,89,85,83,89,44,83,4,4,5,1,England,Icons,EA FC ICONS,"LW,LM,CAM",3,0,0,0,1,0
https://www.futbin.com/26/player/18801/zola,Zola,M,87,Icons_Heroes,85,88,85,89,41,63,4,4,4,1,Italy,Icons,EA FC ICONS,"CAM,ST",2,0,0,0,1,1
https://www.futbin.com/26/player/18841/toure,Touré,M,87,Icons_Heroes,78,83,86,84,80,89,4,4,6,1,Côte d'Ivoire,Premier League,HERO,"CDM,CM,CAM",3,0,0,1,1,0
https://www.futbin.com/26/player/18842/stam,Stam,M,87,Icons_Heroes,83,52,62,68,89,88,2,3,4,1,Netherlands,Premier League,HERO,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/18843/cordoba,Córdoba,M,87,Icons_Heroes,86,63,65,68,90,87,2,3,2,1,Colombia,Serie A TIM,HERO,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/18844/da-silva-junior,Da Silva Júnior,M,87,Icons_Heroes,87,79,86,89,78,80,5,3,6,1,Brazil,Bundesliga,HERO,"LM,LB,CM",3,0,1,1,1,0
https://www.futbin.com/26/player/18845/brolin,Brolin,M,87,Icons_Heroes,87,88,83,90,59,69,4,3,3,1,Sweden,Serie A TIM,HERO,"ST,CAM,RW",3,0,0,0,1,1
https://www.futbin.com/26/player/18846/mcmanaman,Mcmanaman,M,87,Icons_Heroes,89,77,84,87,46,77,4,4,3,1,England,Premier League,HERO,"RM,LM,CAM",3,0,0,0,1,0
https://www.futbin.com/26/player/18848/georges,Georges,F,87,Icons_Heroes,85,48,66,67,87,86,2,3,3,1,France,D1 Arkema,HERO,CB,1,1,0,0,0,0
https://www.futbin.com/26/player/18849/hamsik,Hamšík,M,87,Icons_Heroes,83,87,87,86,75,83,4,5,4,1,Slovakia,Serie A TIM,HERO,"CAM,CM",2,0,0,1,1,0
https://www.futbin.com/26/player/18850/marchisio,Marchisio,M,87,Icons_Heroes,82,81,85,86,80,82,4,4,4,1,Italy,Serie A TIM,HERO,"CM,CDM,LM",3,0,0,1,1,0
https://www.futbin.com/26/player/18851/kewell,Kewell,M,87,Icons_Heroes,90,85,88,88,52,69,4,3,4,1,Australia,Premier League,HERO,"LW,LM,CAM",3,0,0,0,1,0
https://www.futbin.com/26/player/18852/berbatov,Berbatov,M,87,Icons_Heroes,80,85,81,87,34,74,4,3,3,1,Bulgaria,Premier League,HERO,ST,1,0,0,0,0,1
https://www.futbin.com/26/player/18853/cesar-costa,César Costa,M,87,Icons_Heroes,83,80,87,85,43,76,4,4,4,1,Portugal,Serie A TIM,HERO,CAM,1,0,0,0,1,0
https://www.futbin.com/26/player/18854/cole,Cole,M,87,Icons_Heroes,88,84,86,90,51,72,4,4,4,1,England,Premier League,HERO,"RW,CAM,LW",3,0,0,0,1,0
https://www.futbin.com/26/player/18855/nakata,Nakata,M,87,Icons_Heroes,85,84,85,86,62,65,4,4,3,1,Japan,Serie A TIM,HERO,"CAM,CM",2,0,0,1,1,0
https://www.futbin.com/26/player/19924/tijjani-reijnders,Tijjani Reijnders,M,87,Special,80,81,83,87,79,78,4,4,4,1,Netherlands,Premier League,Manchester City,"CM,CDM,CAM",3,0,0,1,1,0
